plm_oid,plm_leftobj,plm_rightobj,plm_createtime,plm_order,plm_jianhao,plm_number
1538,822,1316,"2018-09-15 21:36:02",31,10,35
1539,824,1317,"2018-09-15 21:36:02",14,16,16
1540,795,1318,"2018-09-15 21:36:02",21,31,44
1541,827,1319,"2018-09-15 21:36:02",18,17,46
1542,829,1320,"2018-09-15 21:36:02",36,29,1
1543,796,1321,"2018-09-15 21:36:02",46,45,36
1544,830,1322,"2018-09-15 21:36:02",31,42,30
1545,790,1323,"2018-09-15 21:36:02",35,10,17
1546,791,1324,"2018-09-15 21:36:02",21,30,21
1547,825,1325,"2018-09-15 21:36:02",49,41,14
1548,792,1326,"2018-09-15 21:36:02",6,6,23
1549,793,1327,"2018-09-15 21:36:02",2,46,0
1550,794,1328,"2018-09-15 21:36:02",10,43,25
1551,1806,1329,"2018-09-15 21:36:02",27,9,27
1552,2002,1330,"2018-09-15 21:36:02",25,1,47
1553,1788,1331,"2018-09-15 21:36:02",27,19,13
1554,1788,1332,"2018-09-15 21:36:02",49,39,2
1555,1788,1333,"2018-09-15 21:36:02",35,41,23
1556,1788,1334,"2018-09-15 21:36:02",35,33,39
1557,1851,1335,"2018-09-15 21:36:02",0,36,50
1558,1851,1336,"2018-09-15 21:36:02",24,19,38
1559,1959,1337,"2018-09-15 21:36:02",36,27,6
1560,1992,1338,"2018-09-15 21:36:02",31,35,5
1561,1545,1339,"2018-09-15 21:36:02",35,49,47
1562,1545,1340,"2018-09-15 21:36:02",11,14,38
1563,1954,1341,"2018-09-15 21:36:02",13,4,19
1564,1954,1342,"2018-09-15 21:36:02",7,39,16
1565,1777,1343,"2018-09-15 21:36:02",35,5,18
1566,1740,1344,"2018-09-15 21:36:02",11,43,31
1567,1976,1345,"2018-09-15 21:36:02",5,16,17
1568,1976,1346,"2018-09-15 21:36:02",1,40,21
1569,1976,1347,"2018-09-15 21:36:02",2,8,22
1570,1806,1348,"2018-09-15 21:36:02",20,42,35
1571,871,1349,"2018-09-15 21:36:02",29,1,19
1572,1806,1350,"2018-09-15 21:36:02",2,32,41
1573,871,1351,"2018-09-15 21:36:02",26,33,6
1574,1806,1352,"2018-09-15 21:36:02",47,0,35
1575,871,1353,"2018-09-15 21:36:02",12,3,40
1576,1806,1354,"2018-09-15 21:36:02",26,8,47
1577,871,1355,"2018-09-15 21:36:02",14,38,30
1578,1806,1356,"2018-09-15 21:36:02",7,9,47
1579,871,1357,"2018-09-15 21:36:02",15,42,19
1580,1806,1358,"2018-09-15 21:36:02",7,15,47
1581,871,1359,"2018-09-15 21:36:02",3,1,39
1582,1806,1360,"2018-09-15 21:36:02",10,38,37
1583,1279,1361,"2018-09-15 21:36:02",43,45,45
1584,1787,1362,"2018-09-15 21:36:02",0,12,45
1585,1787,1363,"2018-09-15 21:36:02",33,8,30
1586,1787,1364,"2018-09-15 21:36:02",32,9,27
1587,1787,1365,"2018-09-15 21:36:02",42,14,18
1588,1787,1366,"2018-09-15 21:36:02",32,12,21
1589,1629,1367,"2018-09-15 21:36:02",49,2,24
1590,1630,1368,"2018-09-15 21:36:02",36,19,49
1591,834,1369,"2018-09-15 21:36:02",0,12,40
1592,834,1370,"2018-09-15 21:36:02",36,5,3
1593,834,1371,"2018-09-15 21:36:02",22,18,40
1594,834,1372,"2018-09-15 21:36:02",20,30,46
1595,834,1373,"2018-09-15 21:36:02",28,32,36
1596,834,1374,"2018-09-15 21:36:02",33,6,32
1597,834,1375,"2018-09-15 21:36:02",29,16,50
1598,834,1376,"2018-09-15 21:36:02",5,14,27
1599,834,1377,"2018-09-15 21:36:02",28,50,24
1600,834,1378,"2018-09-15 21:36:02",31,47,45
1601,834,1379,"2018-09-15 21:36:02",44,32,2
1602,834,1380,"2018-09-15 21:36:02",3,20,20
1603,834,1381,"2018-09-15 21:36:02",47,43,14
1604,834,1382,"2018-09-15 21:36:02",31,41,9
1605,834,1383,"2018-09-15 21:36:02",8,14,16
1606,834,1384,"2018-09-15 21:36:02",4,45,4
1607,2041,1385,"2018-09-15 21:36:02",38,20,30
1608,1788,1386,"2018-09-15 21:36:02",43,30,49
1609,1901,1387,"2018-09-15 21:36:02",8,4,16
1610,1902,1388,"2018-09-15 21:36:02",27,24,28
1611,1903,1389,"2018-09-15 21:36:02",14,19,27
1612,232,1390,"2018-09-15 21:36:02",41,17,48
1613,227,1390,"2018-09-15 21:36:02",49,32,21
1614,233,1391,"2018-09-15 21:36:02",7,25,40
1615,244,1392,"2018-09-15 21:36:02",26,40,43
1616,248,1393,"2018-09-15 21:36:02",19,5,19
1617,1943,1394,"2018-09-15 21:36:02",21,3,5
1618,1717,1395,"2018-09-15 21:36:02",17,29,38
1619,1717,1396,"2018-09-15 21:36:02",35,2,37
1620,1040,1397,"2018-09-15 21:36:02",7,18,6
1621,1040,1398,"2018-09-15 21:36:02",16,12,50
1622,1040,1399,"2018-09-15 21:36:02",18,38,7
1623,1040,1400,"2018-09-15 21:36:02",21,10,0
1624,1040,1401,"2018-09-15 21:36:02",39,26,41
1625,1040,1402,"2018-09-15 21:36:02",30,5,17
1626,1040,1403,"2018-09-15 21:36:02",12,23,48
1627,1732,1404,"2018-09-15 21:36:02",12,33,40
1628,1732,1405,"2018-09-15 21:36:02",49,45,26
1629,1279,1406,"2018-09-15 21:36:02",44,33,18
1630,1678,1407,"2018-09-15 21:36:02",1,1,17
1631,1740,1408,"2018-09-15 21:36:02",18,10,47
1632,2002,1409,"2018-09-15 21:36:02",22,45,8
1633,1862,1410,"2018-09-15 21:36:02",36,49,24
1634,1040,1411,"2018-09-15 21:36:02",24,31,44
1635,1040,1412,"2018-09-15 21:36:02",29,4,12
1636,1040,1413,"2018-09-15 21:36:02",30,30,22
1637,1040,1414,"2018-09-15 21:36:02",14,42,25
1638,1040,1415,"2018-09-15 21:36:02",26,7,23
1639,1040,1416,"2018-09-15 21:36:02",46,25,43
1640,1040,1417,"2018-09-15 21:36:02",27,14,4
1641,1040,1418,"2018-09-15 21:36:02",44,35,12
1642,1040,1419,"2018-09-15 21:36:02",8,34,22
1643,982,1420,"2018-09-15 21:36:02",31,12,46
1644,982,1421,"2018-09-15 21:36:02",38,40,24
1645,982,1422,"2018-09-15 21:36:02",7,19,23
1646,982,1423,"2018-09-15 21:36:02",40,45,10
1647,982,1424,"2018-09-15 21:36:02",9,0,44
1648,1279,1425,"2018-09-15 21:36:02",11,41,28
1649,1279,1426,"2018-09-15 21:36:02",5,40,25
1650,1279,1427,"2018-09-15 21:36:02",33,23,19
1651,1279,1428,"2018-09-15 21:36:02",34,38,49
1652,1279,1429,"2018-09-15 21:36:02",1,14,6
1653,1279,1430,"2018-09-15 21:36:02",30,28,43
1654,1279,1431,"2018-09-15 21:36:02",39,1,30
1655,1279,1432,"2018-09-15 21:36:02",23,29,46
1656,1279,1433,"2018-09-15 21:36:02",47,22,23
1657,1279,1434,"2018-09-15 21:36:02",14,33,47
1658,1279,1435,"2018-09-15 21:36:02",20,3,11
1659,1279,1436,"2018-09-15 21:36:02",0,12,48
1660,1987,1437,"2018-09-15 21:36:02",15,24,48
1661,1706,1438,"2018-09-15 21:36:02",13,47,21
1662,1706,1439,"2018-09-15 21:36:02",17,47,19
1663,1706,1440,"2018-09-15 21:36:02",1,7,9
1664,1706,1441,"2018-09-15 21:36:02",22,3,41
1665,982,1442,"2018-09-15 21:36:02",23,15,14
1666,982,1443,"2018-09-15 21:36:02",12,24,45
1667,871,1444,"2018-09-15 21:36:02",49,43,39
1668,871,1445,"2018-09-15 21:36:02",19,38,26
1669,871,1446,"2018-09-15 21:36:02",10,45,37
1670,871,1447,"2018-09-15 21:36:02",13,26,20
1671,868,1448,"2018-09-15 21:36:02",9,26,26
1672,869,1449,"2018-09-15 21:36:02",44,1,24
1673,870,1450,"2018-09-15 21:36:02",36,41,35
1674,868,1451,"2018-09-15 21:36:02",14,17,8
1675,869,1452,"2018-09-15 21:36:02",41,36,1
1676,870,1453,"2018-09-15 21:36:02",40,10,23
1677,1597,1454,"2018-09-15 21:36:02",13,47,12
1678,1597,1455,"2018-09-15 21:36:02",33,39,48
1679,1740,1456,"2018-09-15 21:36:02",36,11,47
1680,244,1457,"2018-09-15 21:36:02",18,33,39
1681,2008,1458,"2018-09-15 21:36:02",48,5,39
1682,1684,1459,"2018-09-15 21:36:02",27,17,33
1683,1994,1460,"2018-09-15 21:36:02",12,9,45
1684,1994,1461,"2018-09-15 21:36:02",25,14,30
1685,1994,1462,"2018-09-15 21:36:02",24,2,27
1686,982,1463,"2018-09-15 21:36:02",12,31,25
1687,1773,1464,"2018-09-15 21:36:02",49,20,10
1688,1773,1465,"2018-09-15 21:36:02",5,26,16
1689,1773,1466,"2018-09-15 21:36:02",38,31,47
1690,1773,1467,"2018-09-15 21:36:02",14,9,40
1691,1773,1468,"2018-09-15 21:36:02",3,46,7
1692,1773,1469,"2018-09-15 21:36:02",12,26,10
1693,1862,1470,"2018-09-15 21:36:02",1,39,31
1694,1678,1471,"2018-09-15 21:36:02",24,15,22
1695,1343,1472,"2018-09-15 21:36:02",1,29,8
1696,1634,1473,"2018-09-15 21:36:02",36,0,48
1697,1902,1474,"2018-09-15 21:36:02",41,7,16
1698,1903,1475,"2018-09-15 21:36:02",15,7,21
1699,1901,1476,"2018-09-15 21:36:02",3,42,4
1700,1913,1477,"2018-09-15 21:36:02",29,9,43
1701,1913,1478,"2018-09-15 21:36:02",17,43,40
1702,1812,1479,"2018-09-15 21:36:02",3,17,2
1703,1548,1480,"2018-09-15 21:36:02",29,43,37
1704,1548,1481,"2018-09-15 21:36:02",41,0,30
1705,1994,1482,"2018-09-15 21:36:02",48,18,19
1706,1992,1483,"2018-09-15 21:36:02",30,29,40
1707,1996,1484,"2018-09-15 21:36:02",13,24,20
1708,834,1485,"2018-09-15 21:36:02",3,22,33
1709,982,1486,"2018-09-15 21:36:02",3,41,32
1710,1230,1487,"2018-09-15 21:36:02",36,50,41
1711,1808,1488,"2018-09-15 21:36:02",14,5,25
1712,1992,1489,"2018-09-15 21:36:02",22,40,5
1713,1996,1490,"2018-09-15 21:36:02",41,31,19
1714,834,1491,"2018-09-15 21:36:02",43,38,0
1715,982,1492,"2018-09-15 21:36:02",1,15,4
1716,1230,1493,"2018-09-15 21:36:02",29,42,24
1717,402,1494,"2018-09-15 21:36:02",31,7,12
1718,414,1495,"2018-09-15 21:36:02",4,24,45
1719,1232,1496,"2018-09-15 21:36:02",5,17,8
1720,1232,1497,"2018-09-15 21:36:02",26,47,18
1721,1232,1498,"2018-09-15 21:36:02",6,34,17
1722,1239,1499,"2018-09-15 21:36:02",17,18,17
1723,1953,1500,"2018-09-15 21:36:02",37,7,3
1724,1100,1501,"2018-09-15 21:36:02",22,37,39
1725,1189,1502,"2018-09-15 21:36:02",9,44,20
1726,1190,1503,"2018-09-15 21:36:02",13,36,34
1727,1191,1504,"2018-09-15 21:36:02",28,50,21
1728,1192,1505,"2018-09-15 21:36:02",6,49,19
1729,1773,1506,"2018-09-15 21:36:02",26,24,4
1730,1773,1507,"2018-09-15 21:36:02",31,47,37
1731,1279,1508,"2018-09-15 21:36:02",27,16,38
1732,1773,1509,"2018-09-15 21:36:02",25,39,47
1733,1773,1510,"2018-09-15 21:36:02",28,43,13
1734,1787,1511,"2018-09-15 21:36:02",14,6,5
1735,1895,1512,"2018-09-15 21:36:02",19,23,28
1736,1992,1513,"2018-09-15 21:36:02",22,50,2
1737,2008,1514,"2018-09-15 21:36:02",35,32,15
1738,834,1515,"2018-09-15 21:36:02",39,11,3
1739,1787,1516,"2018-09-15 21:36:02",49,12,34
1740,1895,1517,"2018-09-15 21:36:02",23,47,9
1741,1959,1518,"2018-09-15 21:36:02",35,21,16
1742,1685,1519,"2018-09-15 21:36:02",38,6,16
1743,1862,1520,"2018-09-15 21:36:02",23,16,3
1744,1994,1521,"2018-09-15 21:36:02",13,36,48
1745,1994,1522,"2018-09-15 21:36:02",21,50,36
1746,1994,1523,"2018-09-15 21:36:02",8,29,2
1747,1994,1524,"2018-09-15 21:36:02",22,35,44
1748,1994,1525,"2018-09-15 21:36:02",11,34,1
1749,1994,1526,"2018-09-15 21:36:02",28,24,28
1750,1994,1527,"2018-09-15 21:36:02",21,18,11
1751,1239,1528,"2018-09-15 21:36:02",27,16,48
1752,1085,1529,"2018-09-15 21:36:02",14,6,1
1753,1086,1530,"2018-09-15 21:36:02",6,40,11
1754,1087,1531,"2018-09-15 21:36:02",11,9,6
1755,1088,1532,"2018-09-15 21:36:02",31,33,26
1756,1089,1533,"2018-09-15 21:36:02",23,8,22
1757,1597,1534,"2018-09-15 21:36:02",28,6,38
1758,803,1535,"2018-09-15 21:36:02",44,27,1
1759,1828,1536,"2018-09-15 21:36:02",17,2,20
1760,1827,1537,"2018-09-15 21:36:02",45,45,38
1761,1343,1538,"2018-09-15 21:36:02",4,24,10
1762,1040,1539,"2018-09-15 21:36:02",10,22,33
1763,1994,1540,"2018-09-15 21:36:02",3,9,45
1764,1827,1541,"2018-09-15 21:36:02",12,0,38
1765,1828,1542,"2018-09-15 21:36:02",33,20,40
1766,1827,1543,"2018-09-15 21:36:02",39,18,30
1767,1854,1544,"2018-09-15 21:36:02",8,44,7
1768,1343,1545,"2018-09-15 21:36:02",46,0,49
1769,1915,1546,"2018-09-15 21:36:02",32,1,6
1770,834,1547,"2018-09-15 21:36:02",11,5,43
1771,1740,1548,"2018-09-15 21:36:02",28,7,17
1772,1954,1549,"2018-09-15 21:36:02",26,10,33
1773,1686,1550,"2018-09-15 21:36:02",24,10,45
1774,418,1551,"2018-09-15 21:36:02",9,19,28
1775,1276,1552,"2018-09-15 21:36:02",8,45,20
1776,417,1553,"2018-09-15 21:36:02",4,2,42
1777,418,1554,"2018-09-15 21:36:02",13,36,3
1778,1276,1554,"2018-09-15 21:36:02",47,3,34
1779,1788,1555,"2018-09-15 21:36:02",45,36,28
1780,834,1556,"2018-09-15 21:36:02",25,16,44
1781,1040,1557,"2018-09-15 21:36:02",0,5,1
1782,834,1558,"2018-09-15 21:36:02",6,9,27
1783,834,1559,"2018-09-15 21:36:02",45,28,41
1784,834,1560,"2018-09-15 21:36:02",44,33,30
1785,1279,1561,"2018-09-15 21:36:02",18,46,43
1786,1991,1562,"2018-09-15 21:36:02",30,30,44
1787,1782,1563,"2018-09-15 21:36:02",6,36,44
1788,1769,1564,"2018-09-15 21:36:02",22,36,19
1789,1769,1565,"2018-09-15 21:36:02",44,5,34
1790,831,1566,"2018-09-15 21:36:02",0,45,45
1791,1545,1567,"2018-09-15 21:36:02",39,24,3
1792,1343,1568,"2018-09-15 21:36:02",6,39,26
1793,1740,1569,"2018-09-15 21:36:02",17,29,29
1794,1994,1570,"2018-09-15 21:36:02",4,33,46
1795,1788,1571,"2018-09-15 21:36:02",36,2,4
1796,1994,1572,"2018-09-15 21:36:02",24,8,47
1797,1156,1573,"2018-09-15 21:36:02",26,24,37
1798,2057,1574,"2018-09-15 21:36:02",43,44,25
1799,1773,1575,"2018-09-15 21:36:02",33,13,7
1800,1239,1576,"2018-09-15 21:36:02",4,5,49
1801,1343,1577,"2018-09-15 21:36:02",46,22,33
1802,2002,1578,"2018-09-15 21:36:02",5,9,14
1803,1239,1579,"2018-09-15 21:36:02",30,40,35
1804,1239,1580,"2018-09-15 21:36:02",18,49,9
1805,1239,1581,"2018-09-15 21:36:02",1,35,8
1806,813,1582,"2018-09-15 21:36:02",35,3,8
1807,817,1583,"2018-09-15 21:36:02",39,8,47
1808,868,1584,"2018-09-15 21:36:02",34,23,48
1809,1812,1585,"2018-09-15 21:36:02",40,19,24
1810,1343,1586,"2018-09-15 21:36:02",34,45,40
1811,791,1587,"2018-09-15 21:36:02",5,49,35
1812,1684,1588,"2018-09-15 21:36:02",27,1,13
1813,1684,1589,"2018-09-15 21:36:02",41,11,47
1814,1812,1590,"2018-09-15 21:36:02",6,34,44
1815,1239,1591,"2018-09-15 21:36:02",20,21,39
1816,1278,1592,"2018-09-15 21:36:02",21,23,29
1817,1684,1593,"2018-09-15 21:36:02",38,30,24
1818,834,1594,"2018-09-15 21:36:02",49,18,24
1819,834,1595,"2018-09-15 21:36:02",50,46,0
1820,2050,1596,"2018-09-15 21:36:02",8,24,6
1821,1343,1597,"2018-09-15 21:36:02",12,35,17
1822,1437,1598,"2018-09-15 21:36:02",13,37,5
1823,1437,1599,"2018-09-15 21:36:02",22,30,49
1824,1343,1600,"2018-09-15 21:36:02",26,14,37
1825,1994,1601,"2018-09-15 21:36:02",39,42,27
1826,1943,1602,"2018-09-15 21:36:02",47,38,0
1827,1862,1603,"2018-09-15 21:36:02",9,0,28
1828,1836,1604,"2018-09-15 21:36:02",31,25,49
1829,1994,1605,"2018-09-15 21:36:02",8,18,31
1830,1740,1606,"2018-09-15 21:36:02",0,7,36
1831,1994,1607,"2018-09-15 21:36:02",48,29,39
1832,1787,1608,"2018-09-15 21:36:02",37,42,17
1833,1787,1609,"2018-09-15 21:36:02",17,6,42
1834,1787,1610,"2018-09-15 21:36:02",17,45,31
1835,1787,1611,"2018-09-15 21:36:02",34,42,3
1836,1787,1612,"2018-09-15 21:36:02",38,22,39
1837,1773,1613,"2018-09-15 21:36:02",17,8,34
1838,1828,1614,"2018-09-15 21:36:02",44,16,22
1839,1343,1615,"2018-09-15 21:36:02",19,20,40
1840,1904,1616,"2018-09-15 21:36:02",29,46,3
1841,1787,1617,"2018-09-15 21:36:02",7,12,23
1842,1279,1618,"2018-09-15 21:36:02",4,17,49
1843,1787,1619,"2018-09-15 21:36:02",50,31,4
1844,1279,1620,"2018-09-15 21:36:02",20,23,28
1845,1787,1621,"2018-09-15 21:36:02",26,6,45
1846,1279,1622,"2018-09-15 21:36:02",17,8,35
1847,1773,1623,"2018-09-15 21:36:02",28,26,7
1848,1773,1624,"2018-09-15 21:36:02",13,13,24
1849,1862,1625,"2018-09-15 21:36:02",42,22,34
1850,1232,1626,"2018-09-15 21:36:02",25,40,16
1851,1232,1627,"2018-09-15 21:36:02",18,9,36
1852,1812,1628,"2018-09-15 21:36:02",5,1,4
1853,1812,1629,"2018-09-15 21:36:02",4,18,31
1854,1812,1630,"2018-09-15 21:36:02",19,33,20
1855,1812,1631,"2018-09-15 21:36:02",16,26,22
1856,1812,1632,"2018-09-15 21:36:02",38,42,39
1857,1812,1633,"2018-09-15 21:36:02",41,47,50
1858,1812,1634,"2018-09-15 21:36:02",38,9,42
1859,1812,1635,"2018-09-15 21:36:02",41,23,48
1860,1812,1636,"2018-09-15 21:36:02",26,1,8
1861,1676,1637,"2018-09-15 21:36:02",30,42,10
1862,1788,1638,"2018-09-15 21:36:02",0,9,15
1863,1788,1639,"2018-09-15 21:36:02",38,15,8
1864,1788,1640,"2018-09-15 21:36:02",9,41,40
1865,1100,1641,"2018-09-15 21:36:02",2,29,48
1866,1168,1642,"2018-09-15 21:36:02",33,33,43
1867,1407,1643,"2018-09-15 21:36:02",12,9,33
1868,1602,1644,"2018-09-15 21:36:02",11,13,49
1869,788,1645,"2018-09-15 21:36:02",29,34,10
1870,795,1646,"2018-09-15 21:36:02",41,46,48
1871,796,1647,"2018-09-15 21:36:02",5,5,4
1872,802,1648,"2018-09-15 21:36:02",34,9,19
1873,803,1648,"2018-09-15 21:36:02",3,7,33
1874,813,1649,"2018-09-15 21:36:02",44,17,27
1875,817,1650,"2018-09-15 21:36:02",49,42,23
1876,825,1651,"2018-09-15 21:36:02",23,20,26
1877,1994,1652,"2018-09-15 21:36:02",19,11,0
1878,1915,1653,"2018-09-15 21:36:02",9,31,9
1879,1740,1654,"2018-09-15 21:36:02",31,11,38
1880,1773,1655,"2018-09-15 21:36:02",11,14,24
1881,1994,1656,"2018-09-15 21:36:02",33,50,30
1882,1862,1657,"2018-09-15 21:36:02",4,19,35
1883,1862,1658,"2018-09-15 21:36:02",8,9,2
1884,1773,1659,"2018-09-15 21:36:02",37,35,29
1885,1773,1660,"2018-09-15 21:36:02",23,5,4
1886,1787,1661,"2018-09-15 21:36:02",6,44,9
1887,834,1662,"2018-09-15 21:36:02",33,1,30
1888,834,1663,"2018-09-15 21:36:02",28,34,0
1889,1959,1664,"2018-09-15 21:36:02",20,10,16
1890,1862,1665,"2018-09-15 21:36:02",1,41,47
1891,1740,1666,"2018-09-15 21:36:02",21,4,16
1892,1740,1667,"2018-09-15 21:36:02",33,28,26
1893,401,1668,"2018-09-15 21:36:02",34,24,33
1894,399,1669,"2018-09-15 21:36:02",2,17,12
1895,1109,1670,"2018-09-15 21:36:02",16,29,35
1896,1615,1671,"2018-09-15 21:36:02",41,36,13
1897,1770,1672,"2018-09-15 21:36:02",8,15,13
1898,1770,1673,"2018-09-15 21:36:02",33,19,46
1899,1787,1674,"2018-09-15 21:36:02",0,42,15
1900,1787,1675,"2018-09-15 21:36:02",5,47,35
1901,1812,1676,"2018-09-15 21:36:02",6,4,22
1902,1555,1677,"2018-09-15 21:36:02",34,2,50
1903,1343,1678,"2018-09-15 21:36:02",42,22,7
1904,1904,1679,"2018-09-15 21:36:02",16,29,44
1905,1812,1680,"2018-09-15 21:36:02",31,36,26
1906,1994,1681,"2018-09-15 21:36:02",49,22,38
1907,1788,1682,"2018-09-15 21:36:02",38,36,3
1908,1994,1683,"2018-09-15 21:36:02",3,14,35
1909,1343,1684,"2018-09-15 21:36:02",37,11,17
1910,1812,1685,"2018-09-15 21:36:02",4,0,39
1911,1812,1686,"2018-09-15 21:36:02",13,25,8
1912,1915,1687,"2018-09-15 21:36:02",34,4,36
1913,1915,1688,"2018-09-15 21:36:02",30,3,48
1914,1953,1689,"2018-09-15 21:36:02",31,22,19
1915,1824,1690,"2018-09-15 21:36:02",37,48,49
1916,1943,1691,"2018-09-15 21:36:02",32,27,44
1917,1943,1692,"2018-09-15 21:36:02",39,3,2
1918,1915,1693,"2018-09-15 21:36:02",43,8,43
1919,1614,1694,"2018-09-15 21:36:02",5,50,34
1920,1614,1695,"2018-09-15 21:36:02",11,27,18
1921,1665,1696,"2018-09-15 21:36:02",39,8,44
1922,419,1697,"2018-09-15 21:36:02",27,29,26
1923,1691,1698,"2018-09-15 21:36:02",26,10,14
1924,1692,1699,"2018-09-15 21:36:02",9,41,10
1925,1812,1700,"2018-09-15 21:36:02",10,19,18
1926,1959,1701,"2018-09-15 21:36:02",45,26,29
1927,1788,1702,"2018-09-15 21:36:02",20,34,12
1928,1788,1703,"2018-09-15 21:36:02",16,23,20
1929,796,1704,"2018-09-15 21:36:02",25,13,31
1930,1806,1705,"2018-09-15 21:36:02",11,46,35
1931,1969,1706,"2018-09-15 21:36:02",45,10,1
1932,1680,1707,"2018-09-15 21:36:02",36,32,19
1933,1680,1708,"2018-09-15 21:36:02",20,33,11
1934,1894,1709,"2018-09-15 21:36:02",7,42,20
1935,1994,1710,"2018-09-15 21:36:02",36,22,5
1936,1994,1711,"2018-09-15 21:36:02",43,36,30
1937,1938,1712,"2018-09-15 21:36:02",38,26,24
1938,1812,1713,"2018-09-15 21:36:02",48,37,45
1939,1812,1714,"2018-09-15 21:36:02",18,48,32
1940,1787,1715,"2018-09-15 21:36:02",7,43,6
1941,284,1716,"2018-09-15 21:36:02",30,26,41
1942,1788,1717,"2018-09-15 21:36:02",11,41,37
1943,1555,1718,"2018-09-15 21:36:02",37,7,49
1944,1278,1719,"2018-09-15 21:36:02",2,32,23
1945,1740,1720,"2018-09-15 21:36:02",46,31,43
1946,1740,1721,"2018-09-15 21:36:02",2,31,44
1947,1773,1722,"2018-09-15 21:36:02",13,49,24
1948,1773,1723,"2018-09-15 21:36:02",36,3,24
1949,1740,1724,"2018-09-15 21:36:02",17,8,15
1950,1740,1725,"2018-09-15 21:36:02",4,14,50
1951,420,1726,"2018-09-15 21:36:02",31,26,5
1952,1862,1727,"2018-09-15 21:36:02",44,20,13
1953,1343,1728,"2018-09-15 21:36:02",33,22,28
1954,1195,1729,"2018-09-15 21:36:02",10,47,24
1955,1196,1730,"2018-09-15 21:36:02",41,44,46
1956,1632,1731,"2018-09-15 21:36:02",22,24,13
1957,1996,1732,"2018-09-15 21:36:02",8,40,29
1958,1929,1733,"2018-09-15 21:36:02",10,2,28
1959,1239,1734,"2018-09-15 21:36:02",4,45,42
1960,1636,1735,"2018-09-15 21:36:02",5,40,41
1961,1279,1736,"2018-09-15 21:36:02",46,18,8
1962,1678,1737,"2018-09-15 21:36:02",40,20,11
1963,262,1738,"2018-09-15 21:36:02",20,6,8
1964,1773,1739,"2018-09-15 21:36:02",34,33,34
1965,1812,1740,"2018-09-15 21:36:02",38,22,30
1966,1568,1741,"2018-09-15 21:36:02",31,49,2
1967,982,1742,"2018-09-15 21:36:02",39,8,29
1968,1040,1743,"2018-09-15 21:36:02",47,9,2
1969,1787,1744,"2018-09-15 21:36:02",42,3,4
1970,1787,1745,"2018-09-15 21:36:02",46,50,2
1971,1385,1746,"2018-09-15 21:36:02",44,0,11
1972,1597,1747,"2018-09-15 21:36:02",28,35,40
1973,1343,1748,"2018-09-15 21:36:02",38,30,28
1974,1894,1749,"2018-09-15 21:36:02",25,10,44
1975,1862,1750,"2018-09-15 21:36:02",5,0,24
1976,1994,1751,"2018-09-15 21:36:02",23,12,37
1977,1239,1752,"2018-09-15 21:36:02",10,22,3
1978,1973,1753,"2018-09-15 21:36:02",25,35,2
1979,982,1754,"2018-09-15 21:36:02",49,37,3
1980,1572,1755,"2018-09-15 21:36:02",33,2,13
1981,1740,1756,"2018-09-15 21:36:02",34,9,9
1982,1239,1757,"2018-09-15 21:36:02",33,12,48
1983,982,1758,"2018-09-15 21:36:02",27,22,47
1984,982,1759,"2018-09-15 21:36:02",9,22,16
1985,982,1760,"2018-09-15 21:36:02",6,10,32
1986,1678,1761,"2018-09-15 21:36:02",15,10,2
1987,1761,1762,"2018-09-15 21:36:02",13,37,27
1988,1773,1763,"2018-09-15 21:36:02",21,48,7
1989,2050,1764,"2018-09-15 21:36:02",13,41,44
1990,1591,1765,"2018-09-15 21:36:02",42,3,46
1991,1671,1766,"2018-09-15 21:36:02",15,18,33
1992,1994,1767,"2018-09-15 21:36:02",37,39,5
1993,1994,1768,"2018-09-15 21:36:02",25,30,28
1994,1812,1769,"2018-09-15 21:36:02",49,25,25
1995,1290,1770,"2018-09-15 21:36:02",38,31,44
1996,1915,1771,"2018-09-15 21:36:02",45,21,39
1997,1788,1772,"2018-09-15 21:36:02",37,31,42
1998,1343,1773,"2018-09-15 21:36:02",31,27,7
1999,1994,1774,"2018-09-15 21:36:02",36,40,6
2000,1568,1775,"2018-09-15 21:36:02",50,8,24
2001,1568,1776,"2018-09-15 21:36:02",27,9,35
2002,834,1778,"2018-09-15 21:36:02",3,20,34
2003,2008,1779,"2018-09-15 21:36:02",43,14,1
2004,1282,1780,"2018-09-15 21:36:02",22,38,45
2005,401,1781,"2018-09-15 21:36:02",35,10,1
2006,1812,1782,"2018-09-15 21:36:02",0,41,28
2007,1862,1783,"2018-09-15 21:36:02",36,22,14
2008,871,1784,"2018-09-15 21:36:02",25,36,47
2009,871,1785,"2018-09-15 21:36:02",24,42,41
2010,871,1786,"2018-09-15 21:36:02",42,2,29
2011,1812,1787,"2018-09-15 21:36:02",15,11,23
2012,1343,1788,"2018-09-15 21:36:02",43,9,48
2013,1812,1789,"2018-09-15 21:36:02",39,24,9
2014,1773,1790,"2018-09-15 21:36:02",30,43,38
2015,1787,1791,"2018-09-15 21:36:02",11,28,8
2016,1279,1792,"2018-09-15 21:36:02",35,10,6
2017,1787,1793,"2018-09-15 21:36:02",7,9,5
2018,1787,1794,"2018-09-15 21:36:02",4,31,20
2019,1774,1795,"2018-09-15 21:36:02",27,2,47
2020,1959,1796,"2018-09-15 21:36:02",1,31,3
2021,1959,1797,"2018-09-15 21:36:02",38,0,32
