plm_m_oid,plm_oid,plm_m_id,plm_i_name,plm_i_createtime,plm_i_checkintime,plm_cailiao,plm_checkintime,plm_weight,plm_wllx,plm_wlly,plm_guige,plm_gylx
1633,1633,1633,走台板,"2018-09-15 21:36:02","2018-09-15 21:36:02",走台板,"2018-09-15 21:36:02",22.888102003207834,非标外购件,外协,NULL,NULL
1634,1634,1634,走台板,"2018-09-15 21:36:02","2018-09-15 21:36:02",走台板,"2018-09-15 21:36:02",55.81610748090412,国标件,自制,NULL,NULL
1635,1635,1635,走台板,"2018-09-15 21:36:02","2018-09-15 21:36:02",走台板,"2018-09-15 21:36:02",10.521753645441766,专用零件,外协,NULL,NULL
1636,1636,1636,走台板,"2018-09-15 21:36:02","2018-09-15 21:36:02",走台板,"2018-09-15 21:36:02",12.579517331677902,企标件,自制,NULL,NULL
1637,1637,1637,前钢板弹簧总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",前钢板弹簧总成,"2018-09-15 21:36:02",55.720225867913385,产品配套,外购,NULL,NULL
1638,1638,1638,五节臂缩臂绳,"2018-09-15 21:36:02","2018-09-15 21:36:02",五节臂缩臂绳,"2018-09-15 21:36:02",59.86253425824175,机加件,外购,NULL,NULL
1639,1639,1639,五节臂伸臂滑轮,"2018-09-15 21:36:02","2018-09-15 21:36:02",五节臂伸臂滑轮,"2018-09-15 21:36:02",54.36964245142404,专用零件,外协,NULL,NULL
1640,1640,1640,五节臂伸臂绳,"2018-09-15 21:36:02","2018-09-15 21:36:02",五节臂伸臂绳,"2018-09-15 21:36:02",30.842233179869194,企标件,自制,NULL,NULL
1641,1641,1641,侧板,"2018-09-15 21:36:02","2018-09-15 21:36:02",侧板,"2018-09-15 21:36:02",15.1543290578531,国标件,自制,NULL,NULL
1642,1642,1642,侧板,"2018-09-15 21:36:02","2018-09-15 21:36:02",侧板,"2018-09-15 21:36:02",97.59875594759941,机加件,外协,NULL,NULL
1643,1643,1643,侧板,"2018-09-15 21:36:02","2018-09-15 21:36:02",侧板,"2018-09-15 21:36:02",93.1431992548943,专用零件,自制,NULL,NULL
1644,1644,1644,侧板,"2018-09-15 21:36:02","2018-09-15 21:36:02",侧板,"2018-09-15 21:36:02",94.6050710755767,机加件,外协,NULL,NULL
1645,1645,1645,侧板,"2018-09-15 21:36:02","2018-09-15 21:36:02",侧板,"2018-09-15 21:36:02",41.171031883199895,机加件,外协,NULL,NULL
1646,1646,1646,侧板,"2018-09-15 21:36:02","2018-09-15 21:36:02",侧板,"2018-09-15 21:36:02",96.73765041881637,产品配套,自制,NULL,NULL
1647,1647,1647,侧板,"2018-09-15 21:36:02","2018-09-15 21:36:02",侧板,"2018-09-15 21:36:02",0.5829294325854883,国标件,外协,NULL,NULL
1648,1648,1648,侧板,"2018-09-15 21:36:02","2018-09-15 21:36:02",侧板,"2018-09-15 21:36:02",2.4691805131668687,国标件,外协,NULL,NULL
1649,1649,1649,侧板,"2018-09-15 21:36:02","2018-09-15 21:36:02",侧板,"2018-09-15 21:36:02",87.49309974279818,非标外购件,外购,NULL,NULL
1650,1650,1650,侧板,"2018-09-15 21:36:02","2018-09-15 21:36:02",侧板,"2018-09-15 21:36:02",13.492317520437936,专用零件,外协,NULL,NULL
1651,1651,1651,侧板,"2018-09-15 21:36:02","2018-09-15 21:36:02",侧板,"2018-09-15 21:36:02",46.14833937608056,产品配套,外协,NULL,NULL
1652,1652,1652,中型接头保护套,"2018-09-15 21:36:02","2018-09-15 21:36:02",中型接头保护套,"2018-09-15 21:36:02",36.26891386903917,专用部件,自制,NULL,NULL
1653,1653,1653,前簧前右支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",前簧前右支架,"2018-09-15 21:36:02",24.425071529493515,专用部件,自制,NULL,NULL
1654,1654,1654,防尘罩,"2018-09-15 21:36:02","2018-09-15 21:36:02",防尘罩,"2018-09-15 21:36:02",58.51746725069405,企标件,外协,NULL,NULL
1655,1655,1655,弹簧,"2018-09-15 21:36:02","2018-09-15 21:36:02",弹簧,"2018-09-15 21:36:02",68.25421707774184,产品配套,外购,NULL,NULL
1656,1656,1656,护套,"2018-09-15 21:36:02","2018-09-15 21:36:02",护套,"2018-09-15 21:36:02",20.788450010436687,企标件,自制,NULL,NULL
1657,1657,1657,标牌,"2018-09-15 21:36:02","2018-09-15 21:36:02",标牌,"2018-09-15 21:36:02",67.24202770275672,专用部件,外购,NULL,NULL
1658,1658,1658,标牌,"2018-09-15 21:36:02","2018-09-15 21:36:02",标牌,"2018-09-15 21:36:02",52.96121610472231,专用部件,外协,NULL,NULL
1659,1659,1659,撞块,"2018-09-15 21:36:02","2018-09-15 21:36:02",撞块,"2018-09-15 21:36:02",33.21714955829468,国标件,自制,NULL,NULL
1660,1660,1660,撞块,"2018-09-15 21:36:02","2018-09-15 21:36:02",撞块,"2018-09-15 21:36:02",11.018457477373323,非标外购件,自制,NULL,NULL
1661,1661,1661,制动灯开关,"2018-09-15 21:36:02","2018-09-15 21:36:02",制动灯开关,"2018-09-15 21:36:02",18.68178235839665,机加件,自制,NULL,NULL
1662,1662,1662,单向阻尼阀,"2018-09-15 21:36:02","2018-09-15 21:36:02",单向阻尼阀,"2018-09-15 21:36:02",53.069393396379475,机加件,自制,NULL,NULL
1663,1663,1663,单向阻尼阀,"2018-09-15 21:36:02","2018-09-15 21:36:02",单向阻尼阀,"2018-09-15 21:36:02",66.46069494554614,专用部件,外协,NULL,NULL
1664,1664,1664,企业名称标牌,"2018-09-15 21:36:02","2018-09-15 21:36:02",企业名称标牌,"2018-09-15 21:36:02",15.75632953785615,产品配套,自制,NULL,NULL
1665,1665,1665,吊臂工作灯安装,"2018-09-15 21:36:02","2018-09-15 21:36:02",吊臂工作灯安装,"2018-09-15 21:36:02",82.71774051022899,机加件,自制,NULL,NULL
1666,1666,1666,左支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",左支架,"2018-09-15 21:36:02",62.41304343928509,企标件,自制,NULL,NULL
1667,1667,1667,左支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",左支架,"2018-09-15 21:36:02",39.809468447102894,非标外购件,外购,NULL,NULL
1668,1668,1668,杆头,"2018-09-15 21:36:02","2018-09-15 21:36:02",杆头,"2018-09-15 21:36:02",26.988581712750126,产品配套,外购,NULL,NULL
1669,1669,1669,杆头,"2018-09-15 21:36:02","2018-09-15 21:36:02",杆头,"2018-09-15 21:36:02",40.38608906947605,非标外购件,外协,NULL,NULL
1670,1670,1670,上隔板,"2018-09-15 21:36:02","2018-09-15 21:36:02",上隔板,"2018-09-15 21:36:02",64.41683152354281,产品配套,外协,NULL,NULL
1671,1671,1671,中心回转接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",中心回转接头,"2018-09-15 21:36:02",72.66759276309301,专用部件,外购,NULL,NULL
1672,1672,1672,围板,"2018-09-15 21:36:02","2018-09-15 21:36:02",围板,"2018-09-15 21:36:02",48.910768859050236,企标件,外购,NULL,NULL
1673,1673,1673,围板,"2018-09-15 21:36:02","2018-09-15 21:36:02",围板,"2018-09-15 21:36:02",73.13575787245131,企标件,外购,NULL,NULL
1674,1674,1674,组合垫圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",组合垫圈,"2018-09-15 21:36:02",64.95632376466199,非标外购件,自制,NULL,NULL
1675,1675,1675,组合垫圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",组合垫圈,"2018-09-15 21:36:02",9.164007808124863,国标件,自制,NULL,NULL
1676,1676,1676,悬架（一）,"2018-09-15 21:36:02","2018-09-15 21:36:02",悬架（一）,"2018-09-15 21:36:02",40.980406794950284,机加件,外购,NULL,NULL
1677,1677,1677,橡胶板,"2018-09-15 21:36:02","2018-09-15 21:36:02",橡胶板,"2018-09-15 21:36:02",26.193710790825286,产品配套,自制,NULL,NULL
1678,1678,1678,操纵室安装,"2018-09-15 21:36:02","2018-09-15 21:36:02",操纵室安装,"2018-09-15 21:36:02",8.733948037548366,专用部件,外购,NULL,NULL
1679,1679,1679,左挡板,"2018-09-15 21:36:02","2018-09-15 21:36:02",左挡板,"2018-09-15 21:36:02",59.04229853860722,专用零件,自制,NULL,NULL
1680,1680,1680,ABS防抱死系统,"2018-09-15 21:36:02","2018-09-15 21:36:02",ABS防抱死系统,"2018-09-15 21:36:02",10.894244335517367,非标外购件,外购,NULL,NULL
1681,1681,1681,里程表传感器,"2018-09-15 21:36:02","2018-09-15 21:36:02",里程表传感器,"2018-09-15 21:36:02",95.40010379054769,国标件,外购,NULL,NULL
1682,1682,1682,托块,"2018-09-15 21:36:02","2018-09-15 21:36:02",托块,"2018-09-15 21:36:02",72.5171173008229,专用零件,自制,NULL,NULL
1683,1683,1683,NO传感器,"2018-09-15 21:36:02","2018-09-15 21:36:02",NO传感器,"2018-09-15 21:36:02",47.197890037739555,专用部件,自制,NULL,NULL
1684,1684,1684,操纵装置,"2018-09-15 21:36:02","2018-09-15 21:36:02",操纵装置,"2018-09-15 21:36:02",32.83704379949488,国标件,外协,NULL,NULL
1685,1685,1685,支脚盘,"2018-09-15 21:36:02","2018-09-15 21:36:02",支脚盘,"2018-09-15 21:36:02",72.4385294253172,专用零件,外购,NULL,NULL
1686,1686,1686,支脚盘,"2018-09-15 21:36:02","2018-09-15 21:36:02",支脚盘,"2018-09-15 21:36:02",55.5769329582611,国标件,自制,NULL,NULL
1687,1687,1687,油泵支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",油泵支架,"2018-09-15 21:36:02",35.31772658301187,非标外购件,外协,NULL,NULL
1688,1688,1688,油泵支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",油泵支架,"2018-09-15 21:36:02",73.18170543393866,产品配套,外购,NULL,NULL
1689,1689,1689,支座总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",支座总成,"2018-09-15 21:36:02",80.98257483181794,国标件,自制,NULL,NULL
1690,1690,1690,后簧支座下盖Ⅰ,"2018-09-15 21:36:02","2018-09-15 21:36:02",后簧支座下盖Ⅰ,"2018-09-15 21:36:02",86.7120424092959,产品配套,自制,NULL,NULL
1691,1691,1691,销子,"2018-09-15 21:36:02","2018-09-15 21:36:02",销子,"2018-09-15 21:36:02",99.58057022122776,非标外购件,外协,NULL,NULL
1692,1692,1692,销子,"2018-09-15 21:36:02","2018-09-15 21:36:02",销子,"2018-09-15 21:36:02",81.83404818195595,机加件,外协,NULL,NULL
1693,1693,1693,多路阀支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",多路阀支架,"2018-09-15 21:36:02",24.45028394672164,国标件,外协,NULL,NULL
1694,1694,1694,通道体,"2018-09-15 21:36:02","2018-09-15 21:36:02",通道体,"2018-09-15 21:36:02",68.46572449436997,产品配套,外购,NULL,NULL
1695,1695,1695,通道体,"2018-09-15 21:36:02","2018-09-15 21:36:02",通道体,"2018-09-15 21:36:02",74.68111267443368,产品配套,自制,NULL,NULL
1696,1696,1696,灯架,"2018-09-15 21:36:02","2018-09-15 21:36:02",灯架,"2018-09-15 21:36:02",69.77511867227321,机加件,外协,NULL,NULL
1697,1697,1697,滚子,"2018-09-15 21:36:02","2018-09-15 21:36:02",滚子,"2018-09-15 21:36:02",89.4751290644659,机加件,外协,NULL,NULL
1698,1698,1698,手把,"2018-09-15 21:36:02","2018-09-15 21:36:02",手把,"2018-09-15 21:36:02",83.12357740498976,产品配套,自制,NULL,NULL
1699,1699,1699,手把,"2018-09-15 21:36:02","2018-09-15 21:36:02",手把,"2018-09-15 21:36:02",69.25226811486347,企标件,外协,NULL,NULL
1700,1700,1700,备胎支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",备胎支架,"2018-09-15 21:36:02",36.407840891611066,产品配套,自制,NULL,NULL
1701,1701,1701,取力操纵警告标牌,"2018-09-15 21:36:02","2018-09-15 21:36:02",取力操纵警告标牌,"2018-09-15 21:36:02",76.68227160729691,产品配套,自制,NULL,NULL
1702,1702,1702,绳罩,"2018-09-15 21:36:02","2018-09-15 21:36:02",绳罩,"2018-09-15 21:36:02",88.20406245879927,机加件,外购,NULL,NULL
1703,1703,1703,绳罩,"2018-09-15 21:36:02","2018-09-15 21:36:02",绳罩,"2018-09-15 21:36:02",49.5556191336241,企标件,外购,NULL,NULL
1704,1704,1704,环形板,"2018-09-15 21:36:02","2018-09-15 21:36:02",环形板,"2018-09-15 21:36:02",43.01530975587061,国标件,外购,NULL,NULL
1705,1705,1705,隔板,"2018-09-15 21:36:02","2018-09-15 21:36:02",隔板,"2018-09-15 21:36:02",21.417882571206405,专用部件,外协,NULL,NULL
1706,1706,1706,四节臂筒体,"2018-09-15 21:36:02","2018-09-15 21:36:02",四节臂筒体,"2018-09-15 21:36:02",53.07816828413667,产品配套,自制,NULL,NULL
1707,1707,1707,ABS调节器,"2018-09-15 21:36:02","2018-09-15 21:36:02",ABS调节器,"2018-09-15 21:36:02",34.47789220492111,专用零件,外购,NULL,NULL
1708,1708,1708,ABS控制器,"2018-09-15 21:36:02","2018-09-15 21:36:02",ABS控制器,"2018-09-15 21:36:02",63.62117805900122,非标外购件,自制,NULL,NULL
1709,1709,1709,转向器总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",转向器总成,"2018-09-15 21:36:02",11.42610403156159,专用零件,外购,NULL,NULL
1710,1710,1710,工作灯,"2018-09-15 21:36:02","2018-09-15 21:36:02",工作灯,"2018-09-15 21:36:02",40.76235146074858,机加件,外协,NULL,NULL
1711,1711,1711,工作灯,"2018-09-15 21:36:02","2018-09-15 21:36:02",工作灯,"2018-09-15 21:36:02",3.199150046645738,产品配套,外购,NULL,NULL
1712,1712,1712,卷扬减速机,"2018-09-15 21:36:02","2018-09-15 21:36:02",卷扬减速机,"2018-09-15 21:36:02",71.72098371995278,产品配套,自制,NULL,NULL
1713,1713,1713,传动轴,"2018-09-15 21:36:02","2018-09-15 21:36:02",传动轴,"2018-09-15 21:36:02",78.50351543901093,产品配套,外协,NULL,NULL
1714,1714,1714,传动轴,"2018-09-15 21:36:02","2018-09-15 21:36:02",传动轴,"2018-09-15 21:36:02",8.669516542413136,机加件,自制,NULL,NULL
1715,1715,1715,差动式继动阀,"2018-09-15 21:36:02","2018-09-15 21:36:02",差动式继动阀,"2018-09-15 21:36:02",56.14120212172663,机加件,自制,NULL,NULL
1716,1716,1716,三节臂筒体,"2018-09-15 21:36:02","2018-09-15 21:36:02",三节臂筒体,"2018-09-15 21:36:02",73.75036203124591,专用部件,外协,NULL,NULL
1717,1717,1717,滑轮罩,"2018-09-15 21:36:02","2018-09-15 21:36:02",滑轮罩,"2018-09-15 21:36:02",50.32588666838333,专用零件,外购,NULL,NULL
1718,1718,1718,支承块,"2018-09-15 21:36:02","2018-09-15 21:36:02",支承块,"2018-09-15 21:36:02",29.402667376920366,机加件,外协,NULL,NULL
1719,1719,1719,储气筒支架Ⅰ,"2018-09-15 21:36:02","2018-09-15 21:36:02",储气筒支架Ⅰ,"2018-09-15 21:36:02",5.163387155042997,国标件,自制,NULL,NULL
1720,1720,1720,软轴支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",软轴支架,"2018-09-15 21:36:02",7.298751893245214,专用零件,外协,NULL,NULL
1721,1721,1721,软轴支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",软轴支架,"2018-09-15 21:36:02",12.097452304310085,产品配套,外购,NULL,NULL
1722,1722,1722,可调滑块,"2018-09-15 21:36:02","2018-09-15 21:36:02",可调滑块,"2018-09-15 21:36:02",82.05866077798407,产品配套,外协,NULL,NULL
1723,1723,1723,可调滑块,"2018-09-15 21:36:02","2018-09-15 21:36:02",可调滑块,"2018-09-15 21:36:02",71.93381518112079,专用部件,外协,NULL,NULL
1724,1724,1724,右支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",右支架,"2018-09-15 21:36:02",55.53550939888767,专用零件,外协,NULL,NULL
1725,1725,1725,右支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",右支架,"2018-09-15 21:36:02",85.0842297213772,企标件,外协,NULL,NULL
1726,1726,1726,支承板,"2018-09-15 21:36:02","2018-09-15 21:36:02",支承板,"2018-09-15 21:36:02",60.30211257616958,专用部件,外协,NULL,NULL
1727,1727,1727,左手柄线束改制,"2018-09-15 21:36:02","2018-09-15 21:36:02",左手柄线束改制,"2018-09-15 21:36:02",4.1077182456350165,专用零件,外购,NULL,NULL
1728,1728,1728,绳夹,"2018-09-15 21:36:02","2018-09-15 21:36:02",绳夹,"2018-09-15 21:36:02",70.47001484719941,国标件,外购,NULL,NULL
1729,1729,1729,卡套,"2018-09-15 21:36:02","2018-09-15 21:36:02",卡套,"2018-09-15 21:36:02",50.408179842725666,非标外购件,外购,NULL,NULL
1730,1730,1730,卡套,"2018-09-15 21:36:02","2018-09-15 21:36:02",卡套,"2018-09-15 21:36:02",20.977423269551544,非标外购件,自制,NULL,NULL
1731,1731,1731,左前挡板Ⅱ,"2018-09-15 21:36:02","2018-09-15 21:36:02",左前挡板Ⅱ,"2018-09-15 21:36:02",58.42289393437129,专用部件,外购,NULL,NULL
1732,1732,1732,缸体,"2018-09-15 21:36:02","2018-09-15 21:36:02",缸体,"2018-09-15 21:36:02",27.711724390752945,专用零件,自制,NULL,NULL
1733,1733,1733,低熔点合金,"2018-09-15 21:36:02","2018-09-15 21:36:02",低熔点合金,"2018-09-15 21:36:02",43.323767977406455,专用零件,外购,NULL,NULL
1734,1734,1734,中冷器出气管,"2018-09-15 21:36:02","2018-09-15 21:36:02",中冷器出气管,"2018-09-15 21:36:02",79.00112509970575,国标件,外协,NULL,NULL
1735,1735,1735,右后挡板Ⅰ,"2018-09-15 21:36:02","2018-09-15 21:36:02",右后挡板Ⅰ,"2018-09-15 21:36:02",47.72867577681594,机加件,自制,NULL,NULL
1736,1736,1736,后簧压板,"2018-09-15 21:36:02","2018-09-15 21:36:02",后簧压板,"2018-09-15 21:36:02",22.09238485116073,国标件,自制,NULL,NULL
1737,1737,1737,上支座II,"2018-09-15 21:36:02","2018-09-15 21:36:02",上支座II,"2018-09-15 21:36:02",44.1940441325626,专用部件,外协,NULL,NULL
1738,1738,1738,螺杆,"2018-09-15 21:36:02","2018-09-15 21:36:02",螺杆,"2018-09-15 21:36:02",64.36819682340519,专用部件,自制,NULL,NULL
1739,1739,1739,螺杆,"2018-09-15 21:36:02","2018-09-15 21:36:02",螺杆,"2018-09-15 21:36:02",28.319374682032606,国标件,外协,NULL,NULL
1740,1740,1740,变速器和操纵,"2018-09-15 21:36:02","2018-09-15 21:36:02",变速器和操纵,"2018-09-15 21:36:02",63.38826117627379,国标件,外购,NULL,NULL
1741,1741,1741,右侧机棚Ⅱ,"2018-09-15 21:36:02","2018-09-15 21:36:02",右侧机棚Ⅱ,"2018-09-15 21:36:02",7.309923583768119,机加件,自制,NULL,NULL
1742,1742,1742,防尘圈,"2018-09-15 21:36:02","2018-09-15 21:36:02",防尘圈,"2018-09-15 21:36:02",60.50312261206861,国标件,自制,NULL,NULL
1743,1743,1743,直角弯头,"2018-09-15 21:36:02","2018-09-15 21:36:02",直角弯头,"2018-09-15 21:36:02",5.856292464705215,专用部件,自制,NULL,NULL
1744,1744,1744,放水阀,"2018-09-15 21:36:02","2018-09-15 21:36:02",放水阀,"2018-09-15 21:36:02",42.147268369443026,机加件,自制,NULL,NULL
1745,1745,1745,放水阀,"2018-09-15 21:36:02","2018-09-15 21:36:02",放水阀,"2018-09-15 21:36:02",55.41472795518042,专用部件,自制,NULL,NULL
1746,1746,1746,膨胀箱支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",膨胀箱支架,"2018-09-15 21:36:02",15.980148503783786,企标件,外协,NULL,NULL
1747,1747,1747,限速标志,"2018-09-15 21:36:02","2018-09-15 21:36:02",限速标志,"2018-09-15 21:36:02",7.6363316209176695,国标件,外协,NULL,NULL
1748,1748,1748,转台,"2018-09-15 21:36:02","2018-09-15 21:36:02",转台,"2018-09-15 21:36:02",88.419214221357,专用零件,外协,NULL,NULL
1749,1749,1749,角传动器支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",角传动器支架,"2018-09-15 21:36:02",98.36732486127674,专用零件,外购,NULL,NULL
1750,1750,1750,电感式接近开关,"2018-09-15 21:36:02","2018-09-15 21:36:02",电感式接近开关,"2018-09-15 21:36:02",29.18239713023959,产品配套,自制,NULL,NULL
1751,1751,1751,电感式接近开关,"2018-09-15 21:36:02","2018-09-15 21:36:02",电感式接近开关,"2018-09-15 21:36:02",2.084114775282686,企标件,外协,NULL,NULL
1752,1752,1752,膨胀箱,"2018-09-15 21:36:02","2018-09-15 21:36:02",膨胀箱,"2018-09-15 21:36:02",15.262931062709729,机加件,外协,NULL,NULL
1753,1753,1753,驾驶室总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",驾驶室总成,"2018-09-15 21:36:02",51.553817680582185,专用部件,自制,NULL,NULL
1754,1754,1754,U形封,"2018-09-15 21:36:02","2018-09-15 21:36:02",U形封,"2018-09-15 21:36:02",26.580747078575396,国标件,外购,NULL,NULL
1755,1755,1755,倒车警报器,"2018-09-15 21:36:02","2018-09-15 21:36:02",倒车警报器,"2018-09-15 21:36:02",94.23131860703322,专用零件,自制,NULL,NULL
1756,1756,1756,选挡软轴,"2018-09-15 21:36:02","2018-09-15 21:36:02",选挡软轴,"2018-09-15 21:36:02",10.377919495285436,专用零件,自制,NULL,NULL
1757,1757,1757,水箱支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",水箱支架,"2018-09-15 21:36:02",76.57664628715372,专用零件,自制,NULL,NULL
1758,1758,1758,双向液压锁,"2018-09-15 21:36:02","2018-09-15 21:36:02",双向液压锁,"2018-09-15 21:36:02",24.820837252451998,国标件,自制,NULL,NULL
1759,1759,1759,卡键,"2018-09-15 21:36:02","2018-09-15 21:36:02",卡键,"2018-09-15 21:36:02",61.65354789172033,非标外购件,自制,NULL,NULL
1760,1760,1760,卡键,"2018-09-15 21:36:02","2018-09-15 21:36:02",卡键,"2018-09-15 21:36:02",57.0543271211395,国标件,外购,NULL,NULL
1761,1761,1761,调节杆总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",调节杆总成,"2018-09-15 21:36:02",21.367509538422613,非标外购件,外购,NULL,NULL
1762,1762,1762,杆筒,"2018-09-15 21:36:02","2018-09-15 21:36:02",杆筒,"2018-09-15 21:36:02",69.20343476905548,机加件,自制,NULL,NULL
1763,1763,1763,二节臂,"2018-09-15 21:36:02","2018-09-15 21:36:02",二节臂,"2018-09-15 21:36:02",59.49643764311947,机加件,外协,NULL,NULL
1764,1764,1764,端盖,"2018-09-15 21:36:02","2018-09-15 21:36:02",端盖,"2018-09-15 21:36:02",32.100506818822325,专用部件,外协,NULL,NULL
1765,1765,1765,护风罩,"2018-09-15 21:36:02","2018-09-15 21:36:02",护风罩,"2018-09-15 21:36:02",20.13150966826326,专用部件,外协,NULL,NULL
1766,1766,1766,拨接盖板,"2018-09-15 21:36:02","2018-09-15 21:36:02",拨接盖板,"2018-09-15 21:36:02",99.70746480031355,国标件,外协,NULL,NULL
1767,1767,1767,小型保护接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",小型保护接头,"2018-09-15 21:36:02",0.12972044990802178,专用部件,外购,NULL,NULL
1768,1768,1768,小型保护接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",小型保护接头,"2018-09-15 21:36:02",43.34291500639228,国标件,外协,NULL,NULL
1769,1769,1769,轮胎与轮辋,"2018-09-15 21:36:02","2018-09-15 21:36:02",轮胎与轮辋,"2018-09-15 21:36:02",8.846150129083696,专用部件,自制,NULL,NULL
1770,1770,1770,护罩,"2018-09-15 21:36:02","2018-09-15 21:36:02",护罩,"2018-09-15 21:36:02",55.20867735863783,机加件,外协,NULL,NULL
1771,1771,1771,后簧后支架,"2018-09-15 21:36:02","2018-09-15 21:36:02",后簧后支架,"2018-09-15 21:36:02",98.2994820060621,专用部件,自制,NULL,NULL
1772,1772,1772,轴承套,"2018-09-15 21:36:02","2018-09-15 21:36:02",轴承套,"2018-09-15 21:36:02",67.49397939775315,非标外购件,外购,NULL,NULL
1773,1773,1773,起重臂,"2018-09-15 21:36:02","2018-09-15 21:36:02",起重臂,"2018-09-15 21:36:02",95.75378088100463,国标件,外协,NULL,NULL
1774,1774,1774,后雾灯安装,"2018-09-15 21:36:02","2018-09-15 21:36:02",后雾灯安装,"2018-09-15 21:36:02",56.75015788254537,机加件,自制,NULL,NULL
1775,1775,1775,踏板,"2018-09-15 21:36:02","2018-09-15 21:36:02",踏板,"2018-09-15 21:36:02",7.424105402389758,专用零件,外协,NULL,NULL
1776,1776,1776,踏板,"2018-09-15 21:36:02","2018-09-15 21:36:02",踏板,"2018-09-15 21:36:02",1.649813873731698,国标件,外协,NULL,NULL
1777,1777,1777,汽车起重机,"2018-09-15 21:36:02","2018-09-15 21:36:02",汽车起重机,"2018-09-15 21:36:02",40.58700357488744,专用零件,外协,NULL,NULL
1778,1778,1778,空调阀组,"2018-09-15 21:36:02","2018-09-15 21:36:02",空调阀组,"2018-09-15 21:36:02",82.97865362748199,企标件,外协,NULL,NULL
1779,1779,1779,泄油管总成,"2018-09-15 21:36:02","2018-09-15 21:36:02",泄油管总成,"2018-09-15 21:36:02",54.08865970585314,机加件,外协,NULL,NULL
1780,1780,1780,长管,"2018-09-15 21:36:02","2018-09-15 21:36:02",长管,"2018-09-15 21:36:02",99.4964366112757,产品配套,自制,NULL,NULL
1781,1781,1781,杆管,"2018-09-15 21:36:02","2018-09-15 21:36:02",杆管,"2018-09-15 21:36:02",64.9105264387201,机加件,外协,NULL,NULL
1782,1782,1782,二桥,"2018-09-15 21:36:02","2018-09-15 21:36:02",二桥,"2018-09-15 21:36:02",43.30057073723418,非标外购件,自制,NULL,NULL
1783,1783,1783,冷却器线束改制,"2018-09-15 21:36:02","2018-09-15 21:36:02",冷却器线束改制,"2018-09-15 21:36:02",2.5453897424261296,企标件,外协,NULL,NULL
1784,1784,1784,主杆,"2018-09-15 21:36:02","2018-09-15 21:36:02",主杆,"2018-09-15 21:36:02",5.801676365993391,国标件,外协,NULL,NULL
1785,1785,1785,主杆,"2018-09-15 21:36:02","2018-09-15 21:36:02",主杆,"2018-09-15 21:36:02",80.44848227013335,机加件,自制,NULL,NULL
1786,1786,1786,主杆,"2018-09-15 21:36:02","2018-09-15 21:36:02",主杆,"2018-09-15 21:36:02",8.395288784634847,专用部件,外购,NULL,NULL
1787,1787,1787,制动系（安装图）,"2018-09-15 21:36:02","2018-09-15 21:36:02",制动系（安装图）,"2018-09-15 21:36:02",45.924101553654495,产品配套,外协,NULL,NULL
1788,1788,1788,伸缩机构,"2018-09-15 21:36:02","2018-09-15 21:36:02",伸缩机构,"2018-09-15 21:36:02",77.29204092791142,国标件,外购,NULL,NULL
1789,1789,1789,燃油箱安装,"2018-09-15 21:36:02","2018-09-15 21:36:02",燃油箱安装,"2018-09-15 21:36:02",79.11734352426633,产品配套,自制,NULL,NULL
1790,1790,1790,楔,"2018-09-15 21:36:02","2018-09-15 21:36:02",楔,"2018-09-15 21:36:02",61.823729882328614,产品配套,自制,NULL,NULL
1791,1791,1791,直通过板接头,"2018-09-15 21:36:02","2018-09-15 21:36:02",直通过板接头,"2018-09-15 21:36:02",12.819452365883688,企标件,外协,NULL,NULL
1792,1792,1792,双头螺柱,"2018-09-15 21:36:02","2018-09-15 21:36:02",双头螺柱,"2018-09-15 21:36:02",3.9218238604464717,机加件,自制,NULL,NULL
1793,1793,1793,储气筒,"2018-09-15 21:36:02","2018-09-15 21:36:02",储气筒,"2018-09-15 21:36:02",68.9134687211125,专用部件,自制,NULL,NULL
1794,1794,1794,储气筒,"2018-09-15 21:36:02","2018-09-15 21:36:02",储气筒,"2018-09-15 21:36:02",48.298207977585015,专用零件,自制,NULL,NULL
