plm_oid,plm_leftobj,plm_rightobj,plm_createtime,plm_order,plm_jianhao,plm_number
1537,2002,1330,"2018-09-15 21:21:09",38,14,46
1538,1788,1331,"2018-09-15 21:21:09",39,17,34
1539,1788,1332,"2018-09-15 21:21:09",45,48,31
1540,1788,1333,"2018-09-15 21:21:09",17,43,6
1541,1788,1334,"2018-09-15 21:21:09",36,1,43
1542,1851,1335,"2018-09-15 21:21:09",20,37,24
1543,1851,1336,"2018-09-15 21:21:09",31,39,22
1544,1959,1337,"2018-09-15 21:21:09",20,31,3
1545,1992,1338,"2018-09-15 21:21:09",42,42,7
1546,1545,1339,"2018-09-15 21:21:09",28,24,23
1547,1545,1340,"2018-09-15 21:21:09",20,25,7
1548,1954,1341,"2018-09-15 21:21:09",34,2,33
1549,1954,1342,"2018-09-15 21:21:09",25,13,43
1550,1777,1343,"2018-09-15 21:21:09",23,8,44
1551,1740,1344,"2018-09-15 21:21:09",4,19,45
1552,1976,1345,"2018-09-15 21:21:09",40,42,20
1553,1976,1346,"2018-09-15 21:21:09",12,13,17
1554,1976,1347,"2018-09-15 21:21:09",35,20,22
1555,871,1348,"2018-09-15 21:21:09",13,35,42
1556,1806,1349,"2018-09-15 21:21:09",10,10,0
1557,871,1350,"2018-09-15 21:21:09",17,7,46
1558,1806,1351,"2018-09-15 21:21:09",26,7,27
1559,871,1352,"2018-09-15 21:21:09",47,1,6
1560,1806,1353,"2018-09-15 21:21:09",39,4,28
1561,871,1354,"2018-09-15 21:21:09",45,41,3
1562,1806,1355,"2018-09-15 21:21:09",9,44,37
1563,871,1356,"2018-09-15 21:21:09",21,22,46
1564,1806,1357,"2018-09-15 21:21:09",39,26,23
1565,871,1358,"2018-09-15 21:21:09",38,23,34
1566,1806,1359,"2018-09-15 21:21:09",10,36,47
1567,871,1360,"2018-09-15 21:21:09",21,24,13
1568,1279,1361,"2018-09-15 21:21:09",38,27,27
1569,1787,1362,"2018-09-15 21:21:09",38,11,9
1570,1787,1363,"2018-09-15 21:21:09",46,38,23
1571,1787,1364,"2018-09-15 21:21:09",7,2,42
1572,1787,1365,"2018-09-15 21:21:09",8,45,48
1573,1787,1366,"2018-09-15 21:21:09",50,1,45
1574,1628,1367,"2018-09-15 21:21:09",0,5,4
1575,1629,1368,"2018-09-15 21:21:09",28,34,31
1576,834,1369,"2018-09-15 21:21:09",20,37,44
1577,834,1370,"2018-09-15 21:21:09",38,16,4
1578,834,1371,"2018-09-15 21:21:09",45,42,40
1579,834,1372,"2018-09-15 21:21:09",26,23,24
1580,834,1373,"2018-09-15 21:21:09",17,12,33
1581,834,1374,"2018-09-15 21:21:09",6,44,8
1582,834,1375,"2018-09-15 21:21:09",47,23,6
1583,834,1376,"2018-09-15 21:21:09",10,7,21
1584,834,1377,"2018-09-15 21:21:09",37,22,26
1585,834,1378,"2018-09-15 21:21:09",24,2,11
1586,834,1379,"2018-09-15 21:21:09",45,21,45
1587,834,1380,"2018-09-15 21:21:09",19,31,3
1588,834,1381,"2018-09-15 21:21:09",15,50,43
1589,834,1382,"2018-09-15 21:21:09",38,3,3
1590,834,1383,"2018-09-15 21:21:09",24,4,16
1591,834,1384,"2018-09-15 21:21:09",26,21,4
1592,2041,1385,"2018-09-15 21:21:09",50,41,12
1593,1788,1386,"2018-09-15 21:21:09",14,27,27
1594,1902,1387,"2018-09-15 21:21:09",38,34,39
1595,1903,1388,"2018-09-15 21:21:09",13,50,42
1596,1901,1389,"2018-09-15 21:21:09",50,16,21
1597,258,1390,"2018-09-15 21:21:09",8,7,50
1598,217,1391,"2018-09-15 21:21:09",17,26,19
1599,222,1391,"2018-09-15 21:21:09",25,19,43
1600,223,1392,"2018-09-15 21:21:09",13,11,7
1601,229,1393,"2018-09-15 21:21:09",10,34,29
1602,1943,1394,"2018-09-15 21:21:09",46,41,29
1603,1717,1395,"2018-09-15 21:21:09",39,14,7
1604,1717,1396,"2018-09-15 21:21:09",7,31,21
1605,1040,1397,"2018-09-15 21:21:09",31,27,10
1606,1040,1398,"2018-09-15 21:21:09",7,8,46
1607,1040,1399,"2018-09-15 21:21:09",13,18,45
1608,1040,1400,"2018-09-15 21:21:09",41,3,9
1609,1040,1401,"2018-09-15 21:21:09",2,10,1
1610,1040,1402,"2018-09-15 21:21:09",34,29,41
1611,1040,1403,"2018-09-15 21:21:09",35,7,49
1612,1541,1404,"2018-09-15 21:21:09",23,28,49
1613,1542,1405,"2018-09-15 21:21:09",15,4,41
1614,1279,1406,"2018-09-15 21:21:09",34,32,37
1615,1678,1407,"2018-09-15 21:21:09",44,42,48
1616,1740,1408,"2018-09-15 21:21:09",36,0,46
1617,2002,1409,"2018-09-15 21:21:09",9,25,42
1618,1862,1410,"2018-09-15 21:21:09",26,13,27
1619,1040,1411,"2018-09-15 21:21:09",21,49,12
1620,1040,1412,"2018-09-15 21:21:09",23,0,6
1621,1040,1413,"2018-09-15 21:21:09",49,36,22
1622,1040,1414,"2018-09-15 21:21:09",33,39,16
1623,1040,1415,"2018-09-15 21:21:09",33,23,40
1624,1040,1416,"2018-09-15 21:21:09",36,44,41
1625,1040,1417,"2018-09-15 21:21:09",37,42,26
1626,1040,1418,"2018-09-15 21:21:09",18,28,37
1627,1040,1419,"2018-09-15 21:21:09",33,2,37
1628,982,1420,"2018-09-15 21:21:09",23,19,28
1629,982,1421,"2018-09-15 21:21:09",24,22,7
1630,982,1422,"2018-09-15 21:21:09",4,6,10
1631,982,1423,"2018-09-15 21:21:09",49,13,38
1632,982,1424,"2018-09-15 21:21:09",11,5,22
1633,1279,1425,"2018-09-15 21:21:09",40,16,28
1634,1279,1426,"2018-09-15 21:21:09",39,7,9
1635,1279,1427,"2018-09-15 21:21:09",24,46,4
1636,1279,1428,"2018-09-15 21:21:09",2,0,26
1637,1279,1429,"2018-09-15 21:21:09",18,18,45
1638,1279,1430,"2018-09-15 21:21:09",34,10,45
1639,1279,1431,"2018-09-15 21:21:09",0,11,11
1640,1279,1432,"2018-09-15 21:21:09",40,12,17
1641,1279,1433,"2018-09-15 21:21:09",35,34,28
1642,1279,1434,"2018-09-15 21:21:09",11,41,49
1643,1279,1435,"2018-09-15 21:21:09",22,40,19
1644,1279,1436,"2018-09-15 21:21:09",48,32,10
1645,1987,1437,"2018-09-15 21:21:09",11,45,27
1646,1706,1438,"2018-09-15 21:21:09",45,27,16
1647,1706,1439,"2018-09-15 21:21:09",19,31,15
1648,1706,1440,"2018-09-15 21:21:09",6,7,46
1649,1706,1441,"2018-09-15 21:21:09",19,41,45
1650,982,1442,"2018-09-15 21:21:09",19,49,6
1651,982,1443,"2018-09-15 21:21:09",3,31,26
1652,871,1444,"2018-09-15 21:21:09",34,6,2
1653,871,1445,"2018-09-15 21:21:09",13,38,7
1654,871,1446,"2018-09-15 21:21:09",0,46,32
1655,871,1447,"2018-09-15 21:21:09",15,2,19
1656,868,1448,"2018-09-15 21:21:09",14,19,16
1657,869,1449,"2018-09-15 21:21:09",36,13,9
1658,870,1450,"2018-09-15 21:21:09",48,5,23
1659,868,1451,"2018-09-15 21:21:09",19,8,15
1660,869,1452,"2018-09-15 21:21:09",48,46,4
1661,870,1453,"2018-09-15 21:21:09",3,28,16
1662,1597,1454,"2018-09-15 21:21:09",2,29,27
1663,1597,1455,"2018-09-15 21:21:09",12,7,18
1664,1740,1456,"2018-09-15 21:21:09",31,25,24
1665,1740,1457,"2018-09-15 21:21:09",36,9,16
1666,2008,1458,"2018-09-15 21:21:09",33,4,34
1667,1684,1459,"2018-09-15 21:21:09",45,18,24
1668,1994,1460,"2018-09-15 21:21:09",43,40,9
1669,1994,1461,"2018-09-15 21:21:09",18,16,45
1670,1994,1462,"2018-09-15 21:21:09",25,30,38
1671,982,1463,"2018-09-15 21:21:09",29,44,13
1672,1773,1464,"2018-09-15 21:21:09",9,49,30
1673,1773,1465,"2018-09-15 21:21:09",44,17,24
1674,1773,1466,"2018-09-15 21:21:09",29,21,21
1675,1773,1467,"2018-09-15 21:21:09",35,17,26
1676,1773,1468,"2018-09-15 21:21:09",14,25,11
1677,1773,1469,"2018-09-15 21:21:09",12,0,48
1678,1862,1470,"2018-09-15 21:21:09",35,32,35
1679,1678,1471,"2018-09-15 21:21:09",15,14,43
1680,1343,1472,"2018-09-15 21:21:09",40,18,13
1681,1631,1473,"2018-09-15 21:21:09",11,10,44
1682,1903,1474,"2018-09-15 21:21:09",6,14,26
1683,1901,1475,"2018-09-15 21:21:09",48,32,45
1684,1902,1476,"2018-09-15 21:21:09",47,50,14
1685,1913,1477,"2018-09-15 21:21:09",2,38,50
1686,1913,1478,"2018-09-15 21:21:09",22,29,21
1687,1812,1479,"2018-09-15 21:21:09",5,21,39
1688,1548,1480,"2018-09-15 21:21:09",36,3,10
1689,1548,1481,"2018-09-15 21:21:09",40,45,8
1690,1994,1482,"2018-09-15 21:21:09",16,43,37
1691,1808,1483,"2018-09-15 21:21:09",39,24,11
1692,1992,1484,"2018-09-15 21:21:09",7,25,18
1693,1996,1485,"2018-09-15 21:21:09",50,38,47
1694,834,1486,"2018-09-15 21:21:09",25,30,31
1695,982,1487,"2018-09-15 21:21:09",49,15,25
1696,1230,1488,"2018-09-15 21:21:09",37,37,37
1697,1808,1489,"2018-09-15 21:21:09",28,37,6
1698,1992,1490,"2018-09-15 21:21:09",47,30,40
1699,1996,1491,"2018-09-15 21:21:09",26,2,38
1700,834,1492,"2018-09-15 21:21:09",12,42,27
1701,982,1493,"2018-09-15 21:21:09",7,37,6
1702,373,1494,"2018-09-15 21:21:09",42,10,18
1703,374,1495,"2018-09-15 21:21:09",50,5,11
1704,1232,1496,"2018-09-15 21:21:09",17,18,46
1705,1232,1497,"2018-09-15 21:21:09",28,11,33
1706,1232,1498,"2018-09-15 21:21:09",1,23,44
1707,1239,1499,"2018-09-15 21:21:09",39,47,22
1708,1953,1500,"2018-09-15 21:21:09",24,1,40
1709,1100,1501,"2018-09-15 21:21:09",24,37,9
1710,1198,1502,"2018-09-15 21:21:09",40,49,23
1711,1199,1503,"2018-09-15 21:21:09",17,30,22
1712,1200,1504,"2018-09-15 21:21:09",21,22,17
1713,1201,1505,"2018-09-15 21:21:09",5,6,43
1714,1773,1506,"2018-09-15 21:21:09",1,48,26
1715,1773,1507,"2018-09-15 21:21:09",13,48,22
1716,1279,1508,"2018-09-15 21:21:09",9,50,17
1717,1773,1509,"2018-09-15 21:21:09",26,19,17
1718,1773,1510,"2018-09-15 21:21:09",10,10,14
1719,1895,1511,"2018-09-15 21:21:09",12,9,29
1720,1992,1512,"2018-09-15 21:21:09",43,11,19
1721,2008,1513,"2018-09-15 21:21:09",9,18,2
1722,834,1514,"2018-09-15 21:21:09",23,7,23
1723,1787,1515,"2018-09-15 21:21:09",48,39,42
1724,1895,1516,"2018-09-15 21:21:09",40,14,19
1725,1992,1517,"2018-09-15 21:21:09",49,12,42
1726,1959,1518,"2018-09-15 21:21:09",11,12,23
1727,1686,1519,"2018-09-15 21:21:09",41,27,37
1728,1862,1520,"2018-09-15 21:21:09",43,20,42
1729,1994,1521,"2018-09-15 21:21:09",10,1,3
1730,1994,1522,"2018-09-15 21:21:09",31,21,0
1731,1994,1523,"2018-09-15 21:21:09",0,28,8
1732,1994,1524,"2018-09-15 21:21:09",30,12,25
1733,1994,1525,"2018-09-15 21:21:09",35,17,10
1734,1994,1526,"2018-09-15 21:21:09",40,26,34
1735,1994,1527,"2018-09-15 21:21:09",17,47,7
1736,1239,1528,"2018-09-15 21:21:09",36,12,34
1737,1098,1529,"2018-09-15 21:21:09",18,2,38
1738,1069,1530,"2018-09-15 21:21:09",22,21,44
1739,1070,1531,"2018-09-15 21:21:09",4,12,28
1740,1071,1532,"2018-09-15 21:21:09",23,29,16
1741,1072,1533,"2018-09-15 21:21:09",45,11,6
1742,1597,1534,"2018-09-15 21:21:09",47,25,9
1743,819,1535,"2018-09-15 21:21:09",31,42,28
1744,1541,1536,"2018-09-15 21:21:09",45,43,20
1745,1542,1537,"2018-09-15 21:21:09",4,33,31
1746,1343,1538,"2018-09-15 21:21:09",31,30,19
1747,1040,1539,"2018-09-15 21:21:09",34,10,47
1748,1994,1540,"2018-09-15 21:21:09",21,21,30
1749,1808,1541,"2018-09-15 21:21:09",18,37,30
1750,982,1542,"2018-09-15 21:21:09",33,25,35
1751,1828,1543,"2018-09-15 21:21:09",2,8,49
1752,1854,1544,"2018-09-15 21:21:09",4,10,46
1753,1343,1545,"2018-09-15 21:21:09",27,30,25
1754,1915,1546,"2018-09-15 21:21:09",23,43,43
1755,834,1547,"2018-09-15 21:21:09",19,11,27
1756,1740,1548,"2018-09-15 21:21:09",8,10,0
1757,1954,1549,"2018-09-15 21:21:09",17,35,49
1758,1685,1550,"2018-09-15 21:21:09",11,32,23
1759,417,1551,"2018-09-15 21:21:09",38,13,45
1760,1276,1551,"2018-09-15 21:21:09",19,6,24
1761,418,1552,"2018-09-15 21:21:09",44,25,17
1762,1276,1552,"2018-09-15 21:21:09",8,31,45
1763,417,1553,"2018-09-15 21:21:09",19,37,33
1764,418,1554,"2018-09-15 21:21:09",20,27,17
1765,1276,1554,"2018-09-15 21:21:09",37,50,12
1766,1788,1555,"2018-09-15 21:21:09",24,39,35
1767,834,1556,"2018-09-15 21:21:09",50,40,24
1768,1040,1557,"2018-09-15 21:21:09",38,33,33
1769,834,1558,"2018-09-15 21:21:09",6,37,27
1770,834,1559,"2018-09-15 21:21:09",29,9,46
1771,834,1560,"2018-09-15 21:21:09",41,10,48
1772,1279,1561,"2018-09-15 21:21:09",34,49,43
1773,1991,1562,"2018-09-15 21:21:09",21,42,45
1774,1782,1563,"2018-09-15 21:21:09",24,3,40
1775,1769,1564,"2018-09-15 21:21:09",44,23,7
1776,1769,1565,"2018-09-15 21:21:09",27,0,32
1777,831,1566,"2018-09-15 21:21:09",17,9,14
1778,1545,1567,"2018-09-15 21:21:09",19,49,37
1779,1343,1568,"2018-09-15 21:21:09",35,6,27
1780,1740,1569,"2018-09-15 21:21:09",50,18,27
1781,1994,1570,"2018-09-15 21:21:09",39,16,16
1782,1788,1571,"2018-09-15 21:21:09",1,4,24
1783,1994,1572,"2018-09-15 21:21:09",29,1,0
1784,1155,1573,"2018-09-15 21:21:09",46,23,40
1785,2057,1574,"2018-09-15 21:21:09",3,49,0
1786,1773,1575,"2018-09-15 21:21:09",1,41,23
1787,1239,1576,"2018-09-15 21:21:09",28,11,8
1788,1343,1577,"2018-09-15 21:21:09",44,6,15
1789,2002,1578,"2018-09-15 21:21:09",6,46,31
1790,1239,1579,"2018-09-15 21:21:09",29,5,15
1791,1239,1580,"2018-09-15 21:21:09",31,34,15
1792,1239,1581,"2018-09-15 21:21:09",34,7,10
1793,809,1582,"2018-09-15 21:21:09",42,26,25
1794,816,1583,"2018-09-15 21:21:09",46,10,17
1795,870,1584,"2018-09-15 21:21:09",30,19,26
1796,868,1585,"2018-09-15 21:21:09",50,35,24
1797,814,1586,"2018-09-15 21:21:09",47,43,24
1798,815,1587,"2018-09-15 21:21:09",7,3,6
1799,1684,1588,"2018-09-15 21:21:09",23,30,29
1800,1684,1589,"2018-09-15 21:21:09",29,20,24
1801,1812,1590,"2018-09-15 21:21:09",12,36,18
1802,1239,1591,"2018-09-15 21:21:09",13,25,45
1803,1277,1592,"2018-09-15 21:21:09",20,9,27
1804,1684,1593,"2018-09-15 21:21:09",50,1,26
1805,834,1594,"2018-09-15 21:21:09",17,6,30
1806,834,1595,"2018-09-15 21:21:09",30,0,29
1807,2050,1596,"2018-09-15 21:21:09",42,16,28
1808,1343,1597,"2018-09-15 21:21:09",3,29,43
1809,1437,1598,"2018-09-15 21:21:09",41,26,26
1810,1437,1599,"2018-09-15 21:21:09",11,0,28
1811,1343,1600,"2018-09-15 21:21:09",40,12,20
1812,1994,1601,"2018-09-15 21:21:09",25,36,10
1813,1943,1602,"2018-09-15 21:21:09",24,44,43
1814,1862,1603,"2018-09-15 21:21:09",30,17,35
1815,1836,1604,"2018-09-15 21:21:09",36,34,18
1816,1740,1605,"2018-09-15 21:21:09",14,10,39
1817,1994,1606,"2018-09-15 21:21:09",15,9,8
1818,1740,1607,"2018-09-15 21:21:09",4,12,16
1819,1787,1608,"2018-09-15 21:21:09",50,46,31
1820,1787,1609,"2018-09-15 21:21:09",17,17,50
1821,1787,1610,"2018-09-15 21:21:09",18,11,1
1822,1787,1611,"2018-09-15 21:21:09",22,16,32
1823,1787,1612,"2018-09-15 21:21:09",39,30,44
1824,1773,1613,"2018-09-15 21:21:09",35,43,28
1825,1827,1614,"2018-09-15 21:21:09",37,39,6
1826,1343,1615,"2018-09-15 21:21:09",0,32,1
1827,1904,1616,"2018-09-15 21:21:09",31,17,19
1828,1279,1617,"2018-09-15 21:21:09",44,16,31
1829,1787,1618,"2018-09-15 21:21:09",27,20,46
1830,1279,1619,"2018-09-15 21:21:09",31,25,41
1831,1787,1620,"2018-09-15 21:21:09",33,28,23
1832,1279,1621,"2018-09-15 21:21:09",25,14,47
1833,1787,1622,"2018-09-15 21:21:09",17,40,5
1834,1773,1623,"2018-09-15 21:21:09",47,28,12
1835,1773,1624,"2018-09-15 21:21:09",14,22,14
1836,1232,1625,"2018-09-15 21:21:09",7,12,4
1837,1862,1626,"2018-09-15 21:21:09",7,16,2
1838,1232,1627,"2018-09-15 21:21:09",8,50,48
1839,1812,1628,"2018-09-15 21:21:09",12,44,21
1840,1812,1629,"2018-09-15 21:21:09",4,34,22
1841,1812,1630,"2018-09-15 21:21:09",0,6,43
1842,1812,1631,"2018-09-15 21:21:09",8,27,35
1843,1812,1632,"2018-09-15 21:21:09",38,21,33
1844,1635,1633,"2018-09-15 21:21:09",14,49,19
1845,1812,1634,"2018-09-15 21:21:09",10,1,21
1846,1812,1635,"2018-09-15 21:21:09",19,9,18
1847,1812,1636,"2018-09-15 21:21:09",42,4,29
1848,1676,1637,"2018-09-15 21:21:09",6,34,37
1849,1788,1638,"2018-09-15 21:21:09",37,39,7
1850,1788,1639,"2018-09-15 21:21:09",22,12,1
1851,1788,1640,"2018-09-15 21:21:09",42,33,22
1852,1100,1641,"2018-09-15 21:21:09",31,24,39
1853,1168,1642,"2018-09-15 21:21:09",3,1,15
1854,1407,1643,"2018-09-15 21:21:09",11,9,30
1855,1602,1644,"2018-09-15 21:21:09",39,19,25
1856,796,1645,"2018-09-15 21:21:09",21,16,32
1857,806,1646,"2018-09-15 21:21:09",9,29,47
1858,809,1647,"2018-09-15 21:21:09",1,26,20
1859,816,1648,"2018-09-15 21:21:09",20,15,37
1860,818,1649,"2018-09-15 21:21:09",35,45,20
1861,819,1650,"2018-09-15 21:21:09",40,2,27
1862,1100,1651,"2018-09-15 21:21:09",32,21,35
1863,1994,1652,"2018-09-15 21:21:09",11,25,23
1864,1915,1653,"2018-09-15 21:21:09",4,44,33
1865,1740,1654,"2018-09-15 21:21:09",47,3,35
1866,1773,1655,"2018-09-15 21:21:09",31,31,1
1867,1994,1656,"2018-09-15 21:21:09",21,17,49
1868,1862,1657,"2018-09-15 21:21:09",21,26,30
1869,1862,1658,"2018-09-15 21:21:09",20,4,43
1870,1773,1659,"2018-09-15 21:21:09",38,5,10
1871,1773,1660,"2018-09-15 21:21:09",7,3,18
1872,1787,1661,"2018-09-15 21:21:09",38,47,46
1873,834,1662,"2018-09-15 21:21:09",22,34,0
1874,834,1663,"2018-09-15 21:21:09",49,41,14
1875,1959,1664,"2018-09-15 21:21:09",33,7,47
1876,1862,1665,"2018-09-15 21:21:09",35,6,50
1877,1740,1666,"2018-09-15 21:21:09",43,29,38
1878,1740,1667,"2018-09-15 21:21:09",29,1,38
1879,400,1668,"2018-09-15 21:21:09",8,26,12
1880,401,1669,"2018-09-15 21:21:09",49,43,49
1881,1109,1670,"2018-09-15 21:21:09",27,26,29
1882,1615,1671,"2018-09-15 21:21:09",39,41,34
1883,1770,1672,"2018-09-15 21:21:09",44,49,3
1884,1770,1673,"2018-09-15 21:21:09",40,33,16
1885,1787,1674,"2018-09-15 21:21:09",22,37,2
1886,1787,1675,"2018-09-15 21:21:09",10,14,16
1887,1812,1676,"2018-09-15 21:21:09",20,16,27
1888,1555,1677,"2018-09-15 21:21:09",48,13,39
1889,1343,1678,"2018-09-15 21:21:09",28,4,31
1890,1904,1679,"2018-09-15 21:21:09",13,41,9
1891,1812,1680,"2018-09-15 21:21:09",10,25,7
1892,1994,1681,"2018-09-15 21:21:09",45,26,0
1893,1788,1682,"2018-09-15 21:21:09",24,16,36
1894,1994,1683,"2018-09-15 21:21:09",9,22,9
1895,1343,1684,"2018-09-15 21:21:09",17,43,29
1896,1812,1685,"2018-09-15 21:21:09",7,39,6
1897,1812,1686,"2018-09-15 21:21:09",13,46,3
1898,1915,1687,"2018-09-15 21:21:09",18,31,32
1899,1915,1688,"2018-09-15 21:21:09",5,32,39
1900,1953,1689,"2018-09-15 21:21:09",41,35,22
1901,1824,1690,"2018-09-15 21:21:09",4,23,39
1902,1943,1691,"2018-09-15 21:21:09",17,14,22
1903,1943,1692,"2018-09-15 21:21:09",27,0,28
1904,1915,1693,"2018-09-15 21:21:09",1,14,10
1905,1614,1694,"2018-09-15 21:21:09",29,27,36
1906,1614,1695,"2018-09-15 21:21:09",37,17,43
1907,1665,1696,"2018-09-15 21:21:09",19,0,11
1908,391,1697,"2018-09-15 21:21:09",36,31,16
1909,1691,1698,"2018-09-15 21:21:09",49,15,23
1910,1692,1699,"2018-09-15 21:21:09",36,21,18
1911,1812,1700,"2018-09-15 21:21:09",2,20,34
1912,1959,1701,"2018-09-15 21:21:09",38,36,2
1913,1788,1702,"2018-09-15 21:21:09",49,34,49
1914,1788,1703,"2018-09-15 21:21:09",27,0,2
1915,818,1704,"2018-09-15 21:21:09",11,30,34
1916,1806,1705,"2018-09-15 21:21:09",20,36,41
1917,1969,1706,"2018-09-15 21:21:09",8,6,33
1918,1680,1707,"2018-09-15 21:21:09",41,40,15
1919,1680,1708,"2018-09-15 21:21:09",23,34,32
1920,1894,1709,"2018-09-15 21:21:09",1,33,13
1921,1994,1710,"2018-09-15 21:21:09",7,27,31
1922,1994,1711,"2018-09-15 21:21:09",19,35,15
1923,1938,1712,"2018-09-15 21:21:09",32,22,14
1924,1812,1713,"2018-09-15 21:21:09",5,38,45
1925,1812,1714,"2018-09-15 21:21:09",5,26,31
1926,1787,1715,"2018-09-15 21:21:09",0,15,1
1927,284,1716,"2018-09-15 21:21:09",31,46,8
1928,1788,1717,"2018-09-15 21:21:09",48,11,25
1929,1555,1718,"2018-09-15 21:21:09",39,12,14
1930,1278,1719,"2018-09-15 21:21:09",30,16,7
1931,1740,1720,"2018-09-15 21:21:09",24,9,31
1932,1740,1721,"2018-09-15 21:21:09",41,37,31
1933,1773,1722,"2018-09-15 21:21:09",32,24,19
1934,1773,1723,"2018-09-15 21:21:09",19,32,10
1935,1740,1724,"2018-09-15 21:21:09",5,29,47
1936,1740,1725,"2018-09-15 21:21:09",36,11,38
1937,1241,1726,"2018-09-15 21:21:09",15,16,8
1938,1862,1727,"2018-09-15 21:21:09",1,7,18
1939,1343,1728,"2018-09-15 21:21:09",2,45,15
1940,1206,1729,"2018-09-15 21:21:09",50,18,11
1941,1181,1730,"2018-09-15 21:21:09",22,18,22
1942,1636,1731,"2018-09-15 21:21:09",34,37,37
1943,1996,1732,"2018-09-15 21:21:09",48,26,44
1944,1929,1733,"2018-09-15 21:21:09",19,7,43
1945,1239,1734,"2018-09-15 21:21:09",39,11,14
1946,1631,1735,"2018-09-15 21:21:09",35,45,27
1947,1279,1736,"2018-09-15 21:21:09",50,43,40
1948,1678,1737,"2018-09-15 21:21:09",8,9,49
1949,190,1738,"2018-09-15 21:21:09",15,2,18
1950,1773,1739,"2018-09-15 21:21:09",5,46,3
1951,1812,1740,"2018-09-15 21:21:09",30,12,35
1952,1568,1741,"2018-09-15 21:21:09",21,27,9
1953,982,1742,"2018-09-15 21:21:09",39,0,8
1954,1040,1743,"2018-09-15 21:21:09",45,8,44
1955,1787,1744,"2018-09-15 21:21:09",0,12,34
1956,1787,1745,"2018-09-15 21:21:09",27,30,4
1957,1385,1746,"2018-09-15 21:21:09",44,39,19
1958,1597,1747,"2018-09-15 21:21:09",44,9,12
1959,1343,1748,"2018-09-15 21:21:09",30,3,47
1960,1894,1749,"2018-09-15 21:21:09",40,13,15
1961,1994,1750,"2018-09-15 21:21:09",23,3,19
1962,1862,1751,"2018-09-15 21:21:09",28,0,41
1963,1239,1752,"2018-09-15 21:21:09",13,2,23
1964,1973,1753,"2018-09-15 21:21:09",1,34,14
1965,982,1754,"2018-09-15 21:21:09",12,20,48
1966,1572,1755,"2018-09-15 21:21:09",49,33,34
1967,1740,1756,"2018-09-15 21:21:09",20,37,13
1968,1239,1757,"2018-09-15 21:21:09",20,5,17
1969,982,1758,"2018-09-15 21:21:09",5,0,15
1970,982,1759,"2018-09-15 21:21:09",41,43,19
1971,982,1760,"2018-09-15 21:21:09",23,33,24
1972,1678,1761,"2018-09-15 21:21:09",32,34,39
1973,1761,1762,"2018-09-15 21:21:09",32,22,50
1974,1773,1763,"2018-09-15 21:21:09",2,0,40
1975,2050,1764,"2018-09-15 21:21:09",15,30,28
1976,1591,1765,"2018-09-15 21:21:09",33,31,34
1977,1671,1766,"2018-09-15 21:21:09",40,46,27
1978,1994,1767,"2018-09-15 21:21:09",35,23,38
1979,1994,1768,"2018-09-15 21:21:09",37,16,34
1980,1812,1769,"2018-09-15 21:21:09",50,49,32
1981,1290,1770,"2018-09-15 21:21:09",18,43,48
1982,1915,1771,"2018-09-15 21:21:09",43,7,10
1983,1788,1772,"2018-09-15 21:21:09",22,42,37
1984,1343,1773,"2018-09-15 21:21:09",49,1,30
1985,1994,1774,"2018-09-15 21:21:09",31,26,26
1986,1568,1775,"2018-09-15 21:21:09",6,35,21
1987,1568,1776,"2018-09-15 21:21:09",2,21,3
1988,834,1778,"2018-09-15 21:21:09",30,29,7
1989,2008,1779,"2018-09-15 21:21:09",7,8,10
1990,1282,1780,"2018-09-15 21:21:09",29,34,28
1991,401,1781,"2018-09-15 21:21:09",12,18,33
1992,1812,1782,"2018-09-15 21:21:09",38,49,5
1993,1862,1783,"2018-09-15 21:21:09",48,19,33
1994,871,1784,"2018-09-15 21:21:09",31,41,6
1995,871,1785,"2018-09-15 21:21:09",2,23,1
1996,871,1786,"2018-09-15 21:21:09",10,14,37
1997,1812,1787,"2018-09-15 21:21:09",21,29,7
1998,1343,1788,"2018-09-15 21:21:09",32,0,39
1999,1812,1789,"2018-09-15 21:21:09",32,42,15
2000,1773,1790,"2018-09-15 21:21:09",41,5,21
2001,1787,1791,"2018-09-15 21:21:09",10,27,1
2002,1279,1792,"2018-09-15 21:21:09",31,43,15
2003,1787,1793,"2018-09-15 21:21:09",9,0,3
2004,1787,1794,"2018-09-15 21:21:09",1,2,34
2005,1774,1795,"2018-09-15 21:21:09",22,29,11
2006,1959,1796,"2018-09-15 21:21:09",14,40,50
2007,1959,1797,"2018-09-15 21:21:09",28,21,22
2008,1519,1798,"2018-09-15 21:21:09",13,33,11
2009,1232,1799,"2018-09-15 21:21:09",2,36,17
2010,2090,1800,"2018-09-15 21:21:09",28,38,6
2011,1040,1801,"2018-09-15 21:21:09",45,43,48
2012,1239,1802,"2018-09-15 21:21:09",46,33,18
2013,1343,1803,"2018-09-15 21:21:09",10,19,35
2014,1343,1804,"2018-09-15 21:21:09",47,5,5
2015,1889,1805,"2018-09-15 21:21:09",26,29,0
2016,1943,1806,"2018-09-15 21:21:09",33,39,16
2017,1787,1807,"2018-09-15 21:21:09",7,10,30
2018,1812,1808,"2018-09-15 21:21:09",4,29,49
2019,1040,1809,"2018-09-15 21:21:09",11,40,3
2020,1787,1810,"2018-09-15 21:21:09",13,27,8
